label,comment
hold,hindalco tata steel may crack 
hold,pullback already giving way cracks heavyweights upset 
hold,expect growth asia continue slowing 
sell,market amble narrow trading range 
hold,tulsians view hdil 
hold,pipavav defence likely trade range 
sell,despite arbitration business usual ril 
hold,tulsians outlook kingfisher airlines jet airways 
hold,tulsians analysis gtl gtl infra 
hold,db realty looks undervalued current 
sell,mkt still thin ice may see dec end 
hold,tata target 
hold,united spirits may go below 
hold,ganeshaspeaks 
hold,see downside icici bank 
hold,usfda approval plant shot arm ranbaxy 
hold,divestment gameplan 
hold,irrigation realty sectors 
hold,dont try trading stunts lose warns 
hold,gois plan meet disinvestment target mockery 
hold,tulsians multibaggers 
hold,next target nifty seen levels 
hold,see nifty getting closer levels today 
hold,ganeshaspeaks 
buy,santa claus rally may come early yr 
hold,range leaves unclear niftys direction 
sell,not much upside seen patni computers 
hold,tulsian`s view dish tv 
hold,tulsian`s view irrigation 
hold,may see upside 
hold,change sentiment may pause current rally 
hold,current rally may not sustain see big reversal 
hold,central banks move shot arm mkts 
hold,moil move 
hold,expect upside sensex 
hold,need proof nifty moving dec 
buy,idea cellular may see higher levels 
hold,orchid chemical may rally upto 
hold,kg-d woes 
hold,bets hindustan zinc sail icici bank 
buy,not bad day market fundamental worries stay afloat 
buy,recession looming more europe us 
hold,europe closer resolution amp 
hold,dont favour govt intervention prop up market 
hold,ambit expects earnings growth fy 
hold,see nifty moving towards 
hold,see upside hcl technologies 
hold,ganeshaspeaks 
hold,alarm bells periphery states hits europe core 
hold,eye nifty may see downside 
buy,euro summit decide dec rally more legs 
hold,ganeshaspeaks 
hold,despite optimism mkts remain cautious 
hold,tulsian`s view adag stocks 
hold,educomp solutions move upto 
buy,tulsian`s view real estate stocks 
hold,add infosys tcs portfolio 
hold,tata motors may rally upto 
hold,jain`s view 
hold,dimensions consulting sees worse-than-expected earnings 
hold,indian mkt rally year-end 
hold,midcap stocks back fashion 
hold,mkt appears consolidate fridays big close 
hold,us may outshine europe asia lacklustre 
hold,joshi`s view bpcl 
hold,sun pharma target 
hold,check 
hold,maruti suzuki may move upto 
hold,sensex target 
hold,ganeshaspeaks 
buy,mkt needs good news friday pull higher 
hold,tulsian`s view leyland 
hold,parsvnath developers may settle around 
hold,crompton greaves may rally upto 
hold,tulsian`s view jsw steel 
hold,alcatel-lucent open bids bn deal months 
hold,apollo hosp jsw steel pantaloon 
hold,expect appreciation gayatri projects 
hold,leyland target 
hold,max move 
hold,maruti suzuki target 
sell,nifty may stay tight range friday 
hold,hindalco target 
hold,tulsians views rcomm ntpc indiabulls 
hold,market may see year-end rally 
hold,sukhanis view petronet lng idea 
buy,policy action chart mkt course going forward 
hold,allahabad bank target 
buy,indiabulls real estate adag stocks 
hold,eu outcome pave way mkts ahead 
hold,ganeshaspeaks 
hold,tulsian`s view ntpc 
hold,likely trade range 
hold,tulsian`s view future 
hold,tulsian`s comments comm 
hold,crompton greaves industries 
hold,use yr-end rally lighten up positions 
hold,electronics target 
hold,mkt ceiling downslide 
hold,bhat`s view infra stocks 
hold,larsen may see downside 
hold,lic housing likely trade range 
hold,acc may rally upto 
hold,market sees reversal bulls confidence dented 
hold,nifty needs time decide downtrend 
hold,market environment fragile cash 
hold,see nifty sliding today 
hold,market conditions deteriorate 
hold,ganeshaspeaks 
hold,markets likely range-bound 
sell,vip industries looks weak 
hold,tulsian`s view united breweries 
hold,united breweries target 
hold,aunde move 
hold,maintain -month sensex target 
hold,safety-net market 
buy,not expecting quick fix eu summit finaport 
hold,nifty breaks 
hold,piramal keen bhartis stake insurance jvs 
hold,mkt stay range downside still open 
hold,eurozone taking pains solve debt debacle 
hold,mkt gone intermediate downtrend 
sell,see no major rally post eu summit outcome priced 
hold,hindalco industries target 
hold,ecb ousts imf eu power play 
hold,pressure may ease europe stabilises 
hold,nifty may go below see no yr-end rally 
hold,firepower ecb minuscule mkt miss big 
hold,ganeshaspeaks 
buy,buckle up mkts more headwinds come 
hold,dismal end week ril & bharti hit 
hold,tandon`s view goods space 
hold,rbi cut rates inflation eases hsbc private bank 
hold,watchful nifty bet bank 
buy,hospitality bug bites bangalore real estate developers 
buy,infosys eyes higher volumes new hr head 
hold,infra realty cement power stocks 
hold,see downside bharti airtel idea 
hold,nifty correct range 
sell,euro wont collapse rupee stay worst asia 
hold,ganeshaspeaks 
buy,mkt hungry policy action else situation may worsen 
hold,em trade discount world 
hold,us mkts end lower likely eu downgrade 
hold,oral insulin remain pin prick pharma cos 
hold,tulsian`s comments infra space 
buy,tulsian`s view indiabulls real estate 
sell,lousy day nifty close annual lows 
hold,cements sector continues remain sluggish 
hold,tulsian`s view tata power 
hold,cautious market rbi ease situation 
hold,expect return goa carbon 
hold,reviews essar stocks pfc rec shree renuka 
hold,multibagger ideas 
hold,tulsian`s view nhpc 
hold,irrigation may settle around 
hold,pantaloon nhpc irrigation & sintex 
hold,check 
hold,street spends quite day builds range 
hold,heres wipro sbi hindalco 
hold,joshis view hindalco industries 
hold,mkt may rally infy hind zinc hero well 
hold,ganeshaspeaks 
sell,cues not great mkt eyes inflation data 
hold,us markets close lower post fed meet 
buy,nifty old consolidation range 
sell,bitter pill 
hold,todays trade raises hopes pullback rally 
buy,icici bank bank may see more downside 
hold,downside left nhpc 
hold,premature expect rate cut say experts 
hold,glenmark pharma target 
sell,see small pullback remains key level 
hold,hindustan zinc move 
buy,bangalore real estate bets big rental income 
hold,future looks gloomy hpcl bpcl ioc 
sell,limited downside seen metal stocks 
hold,comments orchid chemicals 
hold,europes cocktail worries push mkts downside 
hold,mkt pins hopes pause rbi rate hiking spree 
hold,cautious hpcl bpcl ioc 
hold,dlf target 
hold,see upside itc 
hold,irrigation sintex heading tells 
buy,no merry christmas nifty may hit new lows 
hold,tulsians multibaggers 
hold,ganeshaspeaks 
sell,unlikely nifty recover yesterdays close 
sell,chilly headwinds curb risk appetite 
hold,see lower levels sesa goa 
hold,expect dovish rbi no rate change 
buy,orchid chemicals set huge losses fccb 
hold,tulsian`s view irrigation 
hold,dish tv target 
hold,rama phosphates may rally upto 
hold,rupee could go even dollar 
hold,cements eager expand faces big hurdles 
sell,bad day street credit policy survives 
hold,tulsians view fortis healthcare apollo hospitals 
hold,tulsian`s view power grid corp 
buy,europe cant cut austerity economic growth 
hold,kg-d row 
hold,power grid coal suzlon 
sell,rbi unlikely cut crr 
hold,ganeshaspeaks 
hold,rbi policy may non-event mkt 
buy,us mkts end higher us jobless claims -year low 
buy,losers lose more analyses essar oil sintex 
hold,credit policy no-event still makes nifty shed blood 
hold,charts show upside nifty lay 
hold,cues drive mkt ahead rbi policy 
sell,difficult market 
hold,see lower levels shree renuka 
hold,ganeshaspeaks 
sell,dark day mkt europe may see rough opening 
hold,eu members pressure 
hold,remains structural bull 
hold,freaky intraday reversal sees nifty breach 
hold,wockhardt case 
hold,tulsians view shree renuka sugars 
hold,tulsians view essar stocks 
hold,tulsian`s view tata steel 
hold,comments lanco infratech ivrcl 
hold,warns sensex may tank 
buy,apollo hospital good defensive bet 
hold,last leg losses mkt see sunshine soon 
hold,tulsians multibaggers 
hold,indian market leader downside 
buy,ready more volatility see pt downside 
hold,tulsian`s view essar oil 
hold,aptech may rally upto 
hold,ganeshaspeaks 
hold,chance pullback last days year 
hold,nifty nothing rejoice 
hold,sukhani`s view kingfisher airlines pantaloon 
hold,cairn may rally 
hold,leyland go below 
sell,index-based stocks suffer less midcaps 
sell,weak nifty sees broader mkt seesaw small range 
sell,sbi may continue remain weak 
hold,fmcg space bet 
hold,cherry picks ingersoll rand orchid chemicals 
hold,ganeshaspeaks 
buy,happy us mkt may spark mini-santa clause rally 
buy,nifty digs new month low escape destruction 
hold,tulsian`s view jet airways 
hold,expect hul rally upto 
hold,cautious power stocks 
buy,l&t jp associates safe bets infra space 
sell,indusind bank looks weak 
hold,power & infra stocks gtl aptech 
hold,reviews unichem tata motors ranbaxy 
hold,heres prime database sees ipo market 
hold,gtl move 
hold,orchid chemicals may rally upto 
hold,add ingersoll rand portfolio 
hold,time shop picks orchid wockhardt biocon 
buy,cipla glenmark better bets 
hold,nifty lacks conviction investors wait watch 
buy,market back normal next yr 
buy,private psu banks lists best bets worlds 
sell,no great reason mkts feel terribly optimistic 
hold,ganeshaspeaks 
sell,indias macro situation worse last year 
hold,relief street comes santa claus rally 
hold,icici bank recover swiftly compare sbi 
hold,pantaloon may settle around 
hold,tulsian`s view irb infra 
sell,orchid chemicals biocon may see limited downside 
hold,trade nifty possible slides 
hold,dont abandon hopes year-end rally 
hold,balrampur chini may see upside 
buy,ipos worth cr called 
hold,rabobank sees fy growth worries persist 
hold,ganeshaspeaks 
hold,tulsian`s view sugar sector 
buy,mkt ends smart recovery despite sluggish start 
hold,looking play ranbaxy pfc wipro guides 
buy,envt not bad hiring track 
hold,chughs multibaggers 
hold,punj lloyd intraday target 
hold,tulsian`s view ivrcl 
hold,realty no infra lacks value picks 
hold,short-term momentum up stick fmcg 
hold,l&t may settle around 
hold,open up interest sensitives 
hold,nifty may retest breaks 
buy,more upside seen gvk power 
hold,break below signals end relief rally 
hold,ganeshaspeaks 
sell,s&p turns green led macro data congress move 
hold,sukhani`s view hanung toys 
hold,em investors 
hold,delta corp may move upto 
buy,gvk power potential move higher 
buy,more upside seen areva t&d 
hold,market consolidate levels 
hold,dow jones nasdaq futures up 
hold,ganeshaspeaks 
hold,bhamre`s view communication 
hold,bets 
sell,q nos weak cash inflow seen mid- 
hold,hanung toys potential move upto 
hold,tulsians bets infrastructure agri-based stocks 
hold,check 
hold,sees value rcom opts fortis 
hold,hero motocorp target 
hold,tulsians shopping list 
sell,tough take call market low volumes 
hold,ganeshaspeaks 
hold,stay nifty specific 
sell,nd worst performing em 
hold,nifty breakout range soon 
hold,manghnani`s view gail 
hold,uco bank bob may see downside 
hold,suashish diamonds move upto 
hold,gujarat gas may rally 
buy,inox leisure best bet 
buy,steel & power good defensive bet 
sell,looks weak 
hold,tulsian`s view steel & power 
hold,power stocks pressure recent ipos risky 
buy,avendus cap better bets & cap goods 
hold,s&p turns red eurozone fears 
hold,cautious steel & power 
hold,amara raja batt potential move up 
hold,nesco target 
buy,fag bearings may see significant upside 
hold,check 
sell,goods weak space entire market 
hold,tulsian`s view steel & power 
hold,ril likely trade range 
sell,limited downside seen united spirits 
hold,play jaypee infra ril tells 
hold,larsen toubro may dip 
sell,see tough nifty may hit 
hold,tulsians multibaggers 
hold,ganeshaspeaks 
sell,reality bit realty space bad better times ahead 
buy,tata identifies new sectors drive growth 
sell,limited downside seen spice jet jet airways 
hold,jaypee infra may rally 
hold,bets 
hold,fortis healthcare move 
hold,sesa goa may rally upto 
hold,refresh portfolio 
buy,cairn best bet oil & gas space 
hold,check 
hold,sebis market supervision getting stronger 
hold,tandon`s view fmcg space 
hold,bhat`s view banking space 
hold,check 
sell,us markets perform well asia hits hard 
hold,ganeshaspeaks 
hold,tulsian`s view industries 
hold,industries may dip 
hold,tulsian`s view metal space 
hold,industries move upto 
hold,united spirits may rally upto 
hold,glenmark pharma target 
hold,reviews coal sesa goa orchid chem 
hold,bothra`s view auto 
hold,sesa goa may see downside 
sell,no new year fizz market time 
buy,much better 
hold,petrol prices not hiked fortnight 
hold,jaypee infra move upto 
hold,sesa goa may settle around 
hold,bothra`s view sintex irrigation systems 
hold,sesa goa remain pressure 
hold,macros plaguing indian market improving 
hold,mahindra mahindra may see downside 
buy,tata sun tv cairn top bets 
hold,bets 
hold,ganeshaspeaks 
buy,mkts steady wrinkle us oil 
hold,rate cuts would key theme 
hold,watch us ism manufacturing data 
hold,uneventful day flattish trade sums 
hold,roaming 
hold,goel`s comment maruti suzuki leyland 
hold,goel`s view auto tvs motor 
hold,irrigation likely see upside 
buy,post dec auto sales figures kotaks best picks 
hold,bet ivrcl hcc dhanlaxmi guides 
buy,market parties better late never 
hold,results line estimates 
buy,market trend continues cross fast 
sell,opening mkt qfis game changer 
hold,ganeshaspeaks 
