comment_id,comment
78307,brokings diwali crackers prosperous trading 
78313,maintains valuation grade e investments 
78315,butterfly gandhimathi 
78321,astra micro 
78332,
78336,ifcis diwali bets 
78337,ashiana housing 
78353,outlook non ferrous metals 
78362,sluggish conditions soften base metals demand 
78392,iip 
78394,top diwali picks 
78395,ideas 
78416,shriram city clocks growth aum estimates 
78418,kse pat turns red lags passing higher raw material cost 
78420,maintains valuation grade electrosteel 
78421,
78422,bhartiya int report healthy revenue growth fy 
78423,omkar speciality 
78430,maintains hsil`s fair value 
78438,cautious sector 
78440,butterfly 
78441,revises krbls fair value 
78447,indian banks fared fy 
78461,sees considerable upside potential gitanjali gems 
78462,assigns fair value thejo engineering 
78474,lupin asian paints top trading picks 
78477,see multiple turnaround triggers pcbl 
78485,braving infra hurdles rural consumer goes shopping 
78507,macro woes dampener fy inflation seen 
78514,downgrades ivrcl outlook stable 
78516,weak demand weighs cement prices 
78521,gitanjali gems target 
78539,drug pricing policy 
78540,maintains industries fair value 
78541,technofab engineering 
78543,kanpur plastipack 
78547,retains supreme infras fair value 
78548,nims continue expand pfc no additional npas 
78549,apollo hospitals strong momentum continue 
78550,nitesh estates 
78555,kewal clothing 
78556,jbf industries 
78562,maintains gitanjali gems fair value 
78563,revise dhunseri petrochems fair value 
78564,sanghvi forging 
78565,monnet ispat 
78566,jm 
78567,insecticides looking forward good rabi season 
78568,emmbi poly 
78569,mobilitys handset business bounces back vas margins hit 
78570,retains mbl infrastructures fair value 
78571,knr constructions 
78579,maintains valuation grade responsive inds 
78581,revises everest kanto cylinder`s fair value 
78582,affirms ing vysya `ind aa-` 
78583,auto- truck rentals plunge post diwali 
78586,rainbow papers completes power plant installation 
78587,time techno 
78589,handpicks stocks 
78591,upgrades prime focus outlook stable 
78593,dolphin offshore 
78594,century ply 
78601,slowdown pinching -wheeler cos 
78603,expects demand cement grow fy 
78604,two wheeler cos record sluggish growth nov 
78605,sectoral deployment credit banks 
78606,dhanuka agritech 
78608,outlook indian mortgage market 
78613,values jm share 
78621,msp steel 
78622,outlook seven major sectors 
78626,nifty may trade range 
78628,nifty may correct up 
78629,chart check 
78635,rabi sowing picks up gradually 
78637,expect tractor sales tepid fy 
78641,affirms withdraws dcb`s 
78648,lcv segment grow fy 
78651,auto sales report card november 
78657,nifty may trade range 
78662,cv loans high interest rate may default 
78663,expect iip remain muted rest fy 
78664,tyre industry revenues may grow fy 
78671,nifty may rally up 
78673,recommends midcap stocks 
78675,
78676,october iip good challenges remain 
78677,infinite computer 
78679,omnitech`s international operations pressure 
78683,nifty may trade range today 
78689,revised nbfc guidelines impact profitability bps 
78696,new draft guidelines nbfcs no material impact 
78697,rbi may maintain repo rate upcoming policy review 
78700,ismt 
78701,fortis health 
78706,steel 
78714,cera sanitaryware expanding vigour 
78715,rbi may take interest rate call 
78716,amusement park industry ready high ride 
78717,wpi inflation ease 
78720,bhartiya international target 
78723,ashiana housing 
78736,expect rally nifty upto 
78742,rbi postpones rate cut 
78745,nifty may trade range 
78746,nifty likely move towards 
78747,expect rally nifty upto 
78755,expect upside nifty spot 
78760,oil&gas cos fared fy far 
78764,fortis health 
78765,sutlej textile moderate upside potential 
78766,base metals prices may remain stronger near term 
78768,expect weak opening 
78769,realty cos trading historically low multiples 
78779,expect rally sensex upto 
78782,expect market remain choppy 
78783,market open flattish note 
78790,expects target nifty 
78793,sensex may rally towards 
78794,nifty could continue consolidate 
78796,market remain volatile ahead f&o expiry 
78801,cement 
78802,road sector continues face multiple challenges 
78804,somany ceramics 
78811,sector billion dollar dream 
78812,passenger vehicle verge new structural shift 
78816,mkt remain narrow range 
78818,start last day likely remain cautious 
78823,indusind bank market performer 
78826,market likely remain sideways today 
78829,usdinr target 
78833,start new year likely good 
78834,move beyond likely 
78839,trade gold around 
78841,usdinr target 
78842,mirroring cues mkt likely remain upbeat 
78844,expect extended rally towards 
78845,staying key bulls 
78848,banking 
78854,bop 
78855,inc margins remain steady despite muted growth 
78856,ideas 
78857,upbeat auto stocks 
78858,handpicks tcs hcl tech pack 
78859,sectoral deployment credit banks november 
78860,pharma sector monthly update 
78871,nifty may rally up 
78875,see possibility nifty moving towards 
78876,nifty may move towards 
78878,expect market remain choppy 
78880,market start likely remain cautious 
78881,rangarajan committee recos 
78882,gold loan nbfcs get brighter 
78883,indian auto component industry review 
78884,expect another weak quarter stocks 
78890,panel recos benefit banks more gold loan cos 
78891,icras review new urea policy 
78892,metal 
78893,trends sectoral deployment bank credit nov 
78898,usdinr target 
78899,nifty see profit booking 
78903,nifty may slide towards 
78908,lakshmi machine 
78911,city gas distribution 
78913,market start likely cautious 
78916,move below may trigger near term pessimism 
78924,expect choppy trend continue 
78925,picks infosys hcl tech tcs 
78926,outlook auto stable despite rate cuts 
78927,refinery gate estimate export parity unlikely 
78928,analysis new regulations nbfcs 
78937,gdp 
78944,indian markets likely remain range bound 
78945,nifty may rally upto 
78950,fragile recovery unlikely benefit smaller cement players 
78951,outlook steel producers remains stable 
78952,auto sales likely weak upcoming quarter 
78953,two wheeler sales review dec 
78954,weak demand key reason poor auto sales dec 
78973,nifty may rally upto 
78976,exports likely recover 
78980,iip-consumption revival raise industrial growth fy 
78983,easing competition transmission tower space 
78985,sees high food prices adding inflation woes 
78986,rabi crop sowing picked up december 
79010,alpha trade 
79012,expect profit booking nifty below 
79018,waning local consumption adds woes 
79026,implementing reforms remains key power sector growth 
79028,metal 
79034,assigns fundamental grade hitech plast 
79041,expect nifty trade range 
79043,nifty may correct up 
79044,auto 
79045,thangamayil jewellery 
79049,indian demand steel less affected europe 
79050,outlook oil&gas cos remain stable 
79052,expects correction hcl tech 
79054,midcap top ideas 
79055,largecap top ideas 
79067,nifty may rally upto 
79073,oil&gas 
79074,
79080,expect upside nifty 
79088,diesel hike 
79089,sustained diesel hike key reform 
79094,
79095,education space outlook stable 
79107,expect weak opening 
79109,indian non banking market 
79120,
79152,
79174,sensex may correct upto 
79202,retains fundamental grade responsive ind 
79213,high inventory pressures edible oil cotton players 
79218,assigns fundamental grade somany ceramics 
79220,assigns fundamental grade ttk prestige 
79233,see upside nifty 
79234,sensex may slide towards 
79238,below sensex may slide 
79239,sensex may rally upto 
79241,supreme industries capacity expansion track 
79249,
79257,maintains fundamental grade hero motocorp 
79262,nifty may rally upto 
79263,crr cut make repo rate transmission more effective 
79264,reduction crr induce liquidity 
79299,see weak opening 
79320,nifty may remain subdue 
79321,expect nifty trade sideways 
79323,principal-protected mlds current status path ahead 
79324,indian shipping industry unlikely revive till 
79325,regulatory overhang eases nbfcs 
79328,sector outlook stable despite subdued growth 
79338,expect steel prices remain firm next months 
79351,domestic steel prices easing despite stable prices 
79359,ready shine 
79368,monthly industry updates 
79375,nifty may rally upto 
79385,magma fincorp 
79386,sterlite technologies 
79409,nifty may slide around 
79411,expect minor upside nifty 
79414,add cummins target 
79419,automobile 
79421,expect credit growth fy 
79448,indian markets open weak note 
79449,research`s view info edge 
79468,nifty may correct upto 
79469,expect weak opening 
79470,expects gdp growth dip below fy 
79477,assigns fundamental grade sme veto switch 
79483,rbi cuts rate auto industry ready boom 
79484,investments 
79485,sangam 
79486,
79489,maintains valuation grade godrej industries 
79499,rates innoventive industries high 
79518,nifty may correct up 
79540,industrial growth december 
79548,media likely see steady ad growth fy e 
79561,trade 
79596,affirms il&fs ind aaa stable 
79597,replacement demand brightens lead outshine zinc 
79607,hsil`s container glass margins pressure 
79616,january wpi inflation lowest years food inflation up 
79617,stable outlook state governments despite slow growth 
79618,bhartiya intl 
79619,wpi inflation drops non-revision coal prices 
79630,expect more rate cuts strengthen cycle 
79634,nifty may bounce near term 
79672,new draft guidelines raise provisioning banks 
79680,
79686,road sector needs nodal dispute resolution authority 
79698,markets may open firm note 
79707,astra micro reports another quarter weak growth 
79708,fluorine 
79718,markets may open firm note 
79720,aviation may return cagr growth medium-term 
79728,developing bond mkt vital banks capitalization 
79733,
79743,downgrades andhra bank ind aa stable 
79744,
79749,view jmt auto 
79763,nifty may trade range 
79768,auto sales scorecard january 
79769,upbeat l&t cummins greaves cotton 
79777,inc records de-growth sales fy 
79786,nifty may trade range 
79792,dewan housing 
79793,assigns fundamental grade helios 
79794,bank licenses 
79802,nifty trade range 
79803,nifty trade weak towards 
79808,picks stocks banking universe 
79809,new banking license norms would game changer 
79816,butterfly gandhimathi`s margins pressure 
79818,ashiana housing 
79822,economic survey 
79824,affirms irb infrastructure ind a- stable 
79834,weak trend may continue nifty 
79835,dfcc received bids package 
79838,nifty may trade range 
79842,hitech plast margins remain pressure 
79843,omkar speciality 
79844,banking 
79845,budget 
79849,emkays pan-india dealer survey reflects bleak auto outlook 
79857,industry updates february 
79862,kewal kiran`s brands register growth 
79863,gitanjali gems 
79864,inds 
79866,time technoplast`s business momentum continues 
79868,parsvnath developers tight rope 
79869,slow execution affects nitesh estates performance 
